age,is_corporate,total_balance,has_active_loan,recent_tx_count,product_name
33,0,18700597,1,4,Scope 청년 드림 적금
36,0,1230384,0,11,Scope 청년 전세 대출
37,0,19957019,0,1,BankScope 프리미엄 정기예금
64,0,27756581,0,41,BankScope 시니어 플러스 예금
71,0,77283359,1,6,BankScope 직장인 신용 대출
48,1,71531762,0,46,BankScope 법인 단기 예금
39,0,49831464,0,25,Scope 재테크 챌린지 적금
72,0,63508070,1,38,BankScope 시니어 플러스 예금
46,0,83232362,0,14,BankScope 직장인 우대 적금
37,0,79526645,0,47,Scope 긴급 생활안정 대출
23,0,17626493,0,32,Scope 청년 드림 적금
20,0,2317910,0,46,Scope 청년 드림 적금
69,0,84943425,1,2,BankScope 직장인 신용 대출
20,0,9008265,0,41,Scope 청년 드림 적금
77,0,19973319,0,47,Scope 재테크 챌린지 적금
45,0,3046734,0,1,Scope 비상금 소액 대출
64,1,90189804,0,16,BankScope 법인 단기 예금
39,0,96610908,0,0,BankScope 직장인 우대 적금
71,0,16064958,0,35,BankScope 시니어 플러스 예금
42,0,67824987,0,42,Scope 긴급 생활안정 대출
29,1,38637845,0,16,BankScope 법인 시설자금 대출
78,0,82455521,0,1,BankScope 시니어 플러스 예금
30,0,40662816,0,32,Scope 청년 드림 적금
60,0,98977166,0,28,Scope 재테크 챌린지 적금
60,0,74096006,0,5,Scope 긴급 생활안정 대출
24,0,7418839,0,42,Scope 청년 드림 적금
77,0,78289497,1,35,BankScope 직장인 신용 대출
20,1,59427377,0,23,BankScope 법인 시설자금 대출
36,0,28068873,0,10,BankScope 직장인 우대 적금
41,0,30841422,0,4,BankScope 복리 자산 예금
53,0,49946682,0,29,Scope 재테크 챌린지 적금
75,0,54062167,0,9,BankScope 시니어 플러스 예금
64,0,68919754,0,36,Scope 재테크 챌린지 적금
60,0,60801127,0,26,BankScope 시니어 플러스 예금
48,0,69460756,0,26,Scope 재테크 챌린지 적금
23,0,16513127,0,23,Scope 청년 드림 적금
24,1,8781053,0,2,BankScope 법인 단기 예금
30,0,24363749,0,37,Scope 청년 드림 적금
75,1,38628686,0,25,BankScope 법인 단기 예금
70,0,60325326,0,44,BankScope 시니어 플러스 예금
40,0,2106916,0,47,Scope 재테크 챌린지 적금
54,0,94558508,0,38,BankScope 복리 자산 예금
31,0,53711475,0,17,Scope 청년 드림 적금
45,0,21998932,1,2,BankScope 직장인 신용 대출
70,0,51600875,0,37,Scope 긴급 생활안정 대출
38,0,55022675,0,41,BankScope 복리 자산 예금
64,0,85068704,1,47,BankScope 시니어 플러스 예금
79,0,6429954,0,24,BankScope 시니어 플러스 예금
26,0,49174887,0,12,Scope 긴급 생활안정 대출
66,0,77373867,1,24,BankScope 시니어 플러스 예금
74,0,16914774,0,23,BankScope 시니어 플러스 예금
26,0,71997786,0,40,Scope 청년 드림 적금
45,0,89503522,0,15,BankScope 복리 자산 예금
59,0,61065112,1,42,Scope 재테크 챌린지 적금
24,0,26500350,0,40,BankScope 복리 자산 예금
40,0,28186453,0,41,Scope 긴급 생활안정 대출
33,0,81704071,0,10,BankScope 복리 자산 예금
23,0,42198263,0,20,BankScope 복리 자산 예금
42,0,56783333,0,30,BankScope 복리 자산 예금
61,0,2626961,1,14,Scope 비상금 소액 대출
39,0,92881307,0,44,Scope 재테크 챌린지 적금
34,0,98588618,0,48,BankScope 복리 자산 예금
69,0,42624907,0,35,Scope 긴급 생활안정 대출
71,0,27273663,0,42,Scope 재테크 챌린지 적금
64,0,37104385,0,0,BankScope 시니어 플러스 예금
48,0,21858427,0,27,Scope 재테크 챌린지 적금
27,0,11840771,1,32,Scope 청년 드림 적금
60,0,16235436,0,2,Scope 긴급 생활안정 대출
67,0,71297900,0,14,BankScope 직장인 우대 적금
38,0,14146670,0,32,Scope 청년 전세 대출
67,0,65576225,0,31,BankScope 시니어 플러스 예금
58,0,14922527,0,22,Scope 재테크 챌린지 적금
65,0,49208342,0,25,Scope 긴급 생활안정 대출
47,0,62686128,0,47,Scope 재테크 챌린지 적금
65,0,96757959,0,16,Scope 긴급 생활안정 대출
76,0,64886001,0,8,Scope 긴급 생활안정 대출
46,0,97346798,0,4,BankScope 직장인 우대 적금
23,0,99957038,1,28,BankScope 복리 자산 예금
77,0,70554788,1,5,BankScope 시니어 플러스 예금
34,0,25994268,0,46,Scope 청년 드림 적금
54,0,28584612,0,40,Scope 긴급 생활안정 대출
56,0,92087589,0,34,BankScope 시니어 플러스 예금
20,0,37401052,0,20,BankScope 복리 자산 예금
22,0,92764542,0,44,Scope 청년 드림 적금
66,0,40286763,0,44,Scope 재테크 챌린지 적금
43,0,95510276,0,22,BankScope 복리 자산 예금
46,0,50214579,1,34,Scope 재테크 챌린지 적금
59,0,15428903,0,45,Scope 긴급 생활안정 대출
55,0,92841610,0,1,BankScope 시니어 플러스 예금
53,0,67862861,0,41,BankScope 복리 자산 예금
48,0,49640695,0,8,BankScope 직장인 우대 적금
43,0,92349680,0,12,BankScope 복리 자산 예금
43,0,73673833,0,42,Scope 재테크 챌린지 적금
61,0,10695586,0,33,Scope 재테크 챌린지 적금
23,0,95769260,0,15,BankScope 복리 자산 예금
22,0,72978992,0,4,Scope 청년 드림 적금
53,0,63975546,0,0,BankScope 복리 자산 예금
76,0,43152418,0,39,Scope 재테크 챌린지 적금
68,0,2493033,1,21,Scope 비상금 소액 대출
42,0,31366107,0,47,Scope 재테크 챌린지 적금
72,0,89297735,0,45,Scope 긴급 생활안정 대출
75,0,31916447,0,25,Scope 재테크 챌린지 적금
71,0,61344380,1,33,Scope 재테크 챌린지 적금
42,0,44506438,0,49,Scope 긴급 생활안정 대출
64,1,49171750,0,20,BankScope 법인 단기 예금
24,0,76828079,1,6,Scope 청년 드림 적금
50,1,46813530,1,24,BankScope 법인 단기 예금
72,0,22943780,1,11,BankScope 직장인 신용 대출
60,0,78427835,0,30,BankScope 시니어 플러스 예금
76,0,10815999,1,46,Scope 재테크 챌린지 적금
76,0,21689168,0,26,Scope 긴급 생활안정 대출
79,0,13017033,0,21,Scope 비상금 소액 대출
73,0,81465219,0,33,Scope 재테크 챌린지 적금
25,0,64090646,0,16,Scope 청년 드림 적금
56,0,51960580,0,10,BankScope 시니어 플러스 예금
76,0,72632001,0,28,Scope 재테크 챌린지 적금
29,0,29665133,1,33,BankScope 복리 자산 예금
59,0,7156375,0,36,BankScope 시니어 플러스 예금
26,0,39609361,0,48,Scope 긴급 생활안정 대출
58,0,60653594,0,47,Scope 긴급 생활안정 대출
57,0,48630295,1,25,BankScope 직장인 신용 대출
40,0,46359580,0,44,BankScope 복리 자산 예금
39,0,56911498,0,44,Scope 긴급 생활안정 대출
22,0,31360634,0,44,Scope 긴급 생활안정 대출
70,0,45216383,1,31,Scope 재테크 챌린지 적금
41,0,78745455,0,36,Scope 재테크 챌린지 적금
66,0,92073076,0,4,BankScope 시니어 플러스 예금
23,1,43228291,0,19,BankScope 법인 단기 예금
47,1,98655520,1,6,BankScope 법인 시설자금 대출
31,0,59254477,0,42,Scope 청년 드림 적금
57,0,27832311,0,22,Scope 재테크 챌린지 적금
70,0,8917033,0,0,Scope 비상금 소액 대출
55,0,75246751,1,38,BankScope 시니어 플러스 예금
66,0,89743099,0,2,BankScope 직장인 우대 적금
60,0,64521906,0,44,BankScope 시니어 플러스 예금
24,0,73837692,0,2,BankScope 복리 자산 예금
32,0,35441923,0,5,Scope 청년 드림 적금
42,0,69204180,0,30,BankScope 복리 자산 예금
77,0,19695554,0,26,Scope 긴급 생활안정 대출
69,0,56528344,1,28,Scope 재테크 챌린지 적금
49,0,8936259,0,14,Scope 비상금 소액 대출
56,0,29115069,1,35,Scope 재테크 챌린지 적금
44,0,31958446,0,4,BankScope 복리 자산 예금
67,0,54605903,1,2,BankScope 시니어 플러스 예금
46,0,88865722,0,24,BankScope 복리 자산 예금
70,0,91618181,0,31,BankScope 시니어 플러스 예금
33,1,90496094,0,20,BankScope 법인 단기 예금
76,0,65653159,0,47,BankScope 시니어 플러스 예금
67,0,18003916,0,16,BankScope 시니어 플러스 예금
78,0,79724467,0,8,BankScope 시니어 플러스 예금
66,0,79632899,0,25,BankScope 시니어 플러스 예금
73,1,98783396,0,21,BankScope 법인 단기 예금
55,0,14210473,0,40,Scope 비상금 소액 대출
58,0,83758052,0,45,Scope 재테크 챌린지 적금
35,0,82054955,0,22,Scope 재테크 챌린지 적금
75,0,24673248,0,10,BankScope 시니어 플러스 예금
41,0,46250999,0,9,Scope 긴급 생활안정 대출
40,0,88888361,0,22,BankScope 복리 자산 예금
73,0,76569316,0,4,BankScope 시니어 플러스 예금
40,1,26701523,0,25,BankScope 법인 시설자금 대출
27,0,44648863,0,3,BankScope 복리 자산 예금
68,0,21748790,0,42,Scope 재테크 챌린지 적금
35,0,60006735,0,26,Scope 긴급 생활안정 대출
78,0,51586948,0,37,Scope 재테크 챌린지 적금
74,0,54776688,0,33,BankScope 시니어 플러스 예금
50,0,61830573,0,2,BankScope 직장인 우대 적금
61,0,37868491,0,49,Scope 긴급 생활안정 대출
29,0,8223404,0,31,Scope 청년 드림 적금
51,0,18116372,0,25,Scope 긴급 생활안정 대출
78,0,11001165,0,17,Scope 재테크 챌린지 적금
53,0,61278948,1,6,BankScope 직장인 우대 적금
28,0,21724565,0,44,Scope 청년 드림 적금
36,1,32903197,0,12,BankScope 법인 시설자금 대출
30,0,95929860,0,5,BankScope 복리 자산 예금
51,0,18784830,0,34,Scope 긴급 생활안정 대출
29,0,94208220,0,30,BankScope 복리 자산 예금
41,0,6378298,1,41,Scope 비상금 소액 대출
76,0,75278301,0,36,Scope 재테크 챌린지 적금
36,0,25766481,0,42,Scope 청년 전세 대출
23,0,50943469,0,3,Scope 청년 드림 적금
67,0,63996657,0,41,Scope 재테크 챌린지 적금
71,0,34829564,0,3,Scope 긴급 생활안정 대출
66,0,19275072,0,44,Scope 재테크 챌린지 적금
44,0,74751014,1,7,BankScope 복리 자산 예금
78,1,69592060,0,37,BankScope 법인 단기 예금
40,0,27305424,0,10,BankScope 직장인 우대 적금
56,0,14425858,0,1,Scope 비상금 소액 대출
57,0,27367238,1,17,BankScope 직장인 신용 대출
68,0,42352026,0,17,Scope 긴급 생활안정 대출
20,1,21699051,0,21,BankScope 법인 시설자금 대출
44,0,729525,1,11,BankScope 직장인 우대 적금
70,0,2147086,0,16,BankScope 시니어 플러스 예금
55,0,99942390,0,16,BankScope 시니어 플러스 예금
36,0,22379444,1,35,Scope 재테크 챌린지 적금
60,0,44848111,0,28,Scope 재테크 챌린지 적금
43,0,74199621,1,48,BankScope 직장인 신용 대출
21,0,3915995,1,15,Scope 청년 전세 대출
59,0,3351555,1,40,Scope 비상금 소액 대출
34,1,17488874,0,10,BankScope 법인 시설자금 대출
51,0,66437008,0,43,BankScope 복리 자산 예금
58,0,5325089,0,42,BankScope 시니어 플러스 예금
78,0,97599867,0,44,Scope 재테크 챌린지 적금
25,0,18395013,0,21,BankScope 프리미엄 정기예금
20,1,7940899,0,29,BankScope 법인 시설자금 대출
66,0,87694054,1,7,BankScope 직장인 우대 적금
42,0,45025190,1,45,Scope 재테크 챌린지 적금
77,0,64399439,0,17,BankScope 시니어 플러스 예금
58,0,35741761,0,45,BankScope 시니어 플러스 예금
76,0,12930895,0,15,BankScope 시니어 플러스 예금
36,0,98449344,0,46,Scope 재테크 챌린지 적금
53,0,78272570,0,19,Scope 재테크 챌린지 적금
78,0,83657481,1,38,BankScope 시니어 플러스 예금
60,0,77072902,0,7,BankScope 직장인 우대 적금
48,0,77146825,0,29,Scope 재테크 챌린지 적금
28,0,60620619,0,37,Scope 청년 드림 적금
32,0,3046352,0,28,Scope 청년 전세 대출
25,0,23665900,0,12,BankScope 복리 자산 예금
25,0,10612491,0,16,Scope 청년 드림 적금
39,0,38895694,1,39,Scope 재테크 챌린지 적금
71,0,27473650,0,42,Scope 재테크 챌린지 적금
72,0,38182687,0,16,BankScope 시니어 플러스 예금
22,0,70459039,0,8,Scope 청년 드림 적금
36,0,96176242,0,1,BankScope 복리 자산 예금
68,0,70276721,0,41,Scope 재테크 챌린지 적금
31,0,84965501,0,23,BankScope 복리 자산 예금
67,0,75576921,0,20,Scope 재테크 챌린지 적금
66,0,57395772,0,45,Scope 재테크 챌린지 적금
64,0,45024196,0,1,BankScope 직장인 우대 적금
74,0,52093756,0,4,BankScope 시니어 플러스 예금
20,0,75492453,0,16,Scope 청년 드림 적금
36,0,87165553,0,23,Scope 긴급 생활안정 대출
22,0,10720429,0,7,Scope 청년 드림 적금
45,0,48265667,0,29,BankScope 복리 자산 예금
34,0,71916635,0,49,BankScope 복리 자산 예금
55,0,3770038,0,21,BankScope 시니어 플러스 예금
51,0,56764800,0,23,Scope 긴급 생활안정 대출
51,0,23528652,0,25,Scope 긴급 생활안정 대출
23,0,25799018,0,7,Scope 청년 전세 대출
37,0,76074690,0,11,BankScope 복리 자산 예금
68,0,95061808,1,13,BankScope 시니어 플러스 예금
38,0,55624177,0,29,BankScope 복리 자산 예금
62,0,55263768,0,34,BankScope 시니어 플러스 예금
71,0,15617257,0,30,Scope 재테크 챌린지 적금
54,0,62856148,0,27,Scope 긴급 생활안정 대출
59,0,19571852,0,45,BankScope 시니어 플러스 예금
33,0,64341939,1,26,BankScope 직장인 신용 대출
77,0,21896611,1,35,BankScope 직장인 신용 대출
52,0,50728391,0,0,BankScope 복리 자산 예금
33,0,61505835,0,40,BankScope 복리 자산 예금
53,0,71354706,0,13,BankScope 직장인 우대 적금
74,0,61845806,0,9,BankScope 시니어 플러스 예금
23,0,72814459,0,49,BankScope 복리 자산 예금
43,0,6000715,0,41,Scope 재테크 챌린지 적금
78,0,76042003,0,6,BankScope 시니어 플러스 예금
48,0,90825617,0,39,Scope 재테크 챌린지 적금
38,0,20873141,0,13,BankScope 직장인 우대 적금
25,0,14225007,0,35,Scope 청년 전세 대출
76,0,85009304,0,26,Scope 재테크 챌린지 적금
52,0,13821427,0,10,BankScope 프리미엄 정기예금
68,0,94968906,0,41,Scope 긴급 생활안정 대출
59,1,17114837,0,48,BankScope 법인 시설자금 대출
38,0,24696819,0,36,Scope 재테크 챌린지 적금
72,0,12122477,0,41,Scope 비상금 소액 대출
20,0,44584481,0,9,BankScope 복리 자산 예금
24,0,83888780,0,6,Scope 청년 드림 적금
46,0,53364389,1,16,BankScope 복리 자산 예금
35,0,54983051,0,11,Scope 긴급 생활안정 대출
25,0,92130534,0,36,Scope 청년 드림 적금
59,0,3030490,0,36,Scope 재테크 챌린지 적금
32,0,12832038,0,35,Scope 청년 드림 적금
67,0,37432140,0,6,Scope 긴급 생활안정 대출
54,1,10349994,0,23,BankScope 법인 시설자금 대출
38,0,34894695,0,33,Scope 재테크 챌린지 적금
31,1,59542618,0,0,BankScope 법인 단기 예금
35,0,21930098,0,28,Scope 청년 전세 대출
78,0,66813086,0,25,Scope 긴급 생활안정 대출
62,0,69397761,0,9,Scope 긴급 생활안정 대출
29,0,21000564,0,0,BankScope 복리 자산 예금
44,0,726844,1,44,Scope 비상금 소액 대출
39,0,59735863,0,16,BankScope 복리 자산 예금
50,0,62373603,0,40,BankScope 복리 자산 예금
23,0,32210047,1,35,Scope 청년 드림 적금
63,0,6375181,0,8,BankScope 시니어 플러스 예금
42,0,47143181,0,38,Scope 재테크 챌린지 적금
21,0,94659996,0,22,Scope 청년 드림 적금
75,0,47118544,0,28,Scope 재테크 챌린지 적금
41,0,69827889,0,1,BankScope 직장인 우대 적금
70,0,3167422,0,17,Scope 재테크 챌린지 적금
76,0,9088356,0,27,BankScope 시니어 플러스 예금
56,0,94208456,0,46,Scope 재테크 챌린지 적금
27,0,98779584,1,41,BankScope 복리 자산 예금
26,0,33411065,0,48,Scope 청년 드림 적금
33,0,54724422,0,6,Scope 긴급 생활안정 대출
75,0,62408458,0,10,BankScope 직장인 우대 적금
74,0,64648041,0,6,BankScope 직장인 우대 적금
22,1,70496722,0,42,BankScope 법인 시설자금 대출
69,0,92581223,0,23,BankScope 시니어 플러스 예금
35,0,28417410,0,14,Scope 청년 전세 대출
74,0,56041599,1,30,BankScope 시니어 플러스 예금
38,0,26580743,0,18,BankScope 복리 자산 예금
70,1,13546204,0,9,BankScope 법인 시설자금 대출
37,0,26767089,0,47,Scope 청년 전세 대출
71,0,5864932,0,7,Scope 비상금 소액 대출
35,0,17360115,1,0,Scope 청년 전세 대출
27,0,72021896,0,1,BankScope 복리 자산 예금
79,0,96703883,0,28,BankScope 시니어 플러스 예금
52,0,27786468,0,41,Scope 재테크 챌린지 적금
68,0,84705647,0,9,Scope 긴급 생활안정 대출
31,0,78731321,1,41,Scope 청년 드림 적금
72,0,25279768,1,8,BankScope 시니어 플러스 예금
30,0,35908140,0,49,Scope 청년 드림 적금
24,0,35241061,0,30,Scope 긴급 생활안정 대출
46,0,94435375,0,31,BankScope 복리 자산 예금
31,0,8796721,0,1,Scope 청년 전세 대출
36,0,19253840,0,23,BankScope 프리미엄 정기예금
25,0,75989050,0,36,Scope 청년 드림 적금
52,0,88547430,0,42,Scope 긴급 생활안정 대출
24,0,44962203,0,5,BankScope 복리 자산 예금
76,0,4047633,0,7,Scope 비상금 소액 대출
47,0,55472310,0,39,Scope 재테크 챌린지 적금
33,1,7453088,0,24,BankScope 법인 시설자금 대출
24,0,35303273,0,41,Scope 청년 드림 적금
73,0,4274174,0,42,Scope 재테크 챌린지 적금
75,0,65096078,1,24,BankScope 시니어 플러스 예금
78,0,77718460,0,45,BankScope 시니어 플러스 예금
52,0,71809802,0,10,BankScope 복리 자산 예금
69,0,50314915,0,34,Scope 재테크 챌린지 적금
67,0,71395982,0,0,BankScope 시니어 플러스 예금
60,0,97863997,0,22,BankScope 시니어 플러스 예금
38,1,36402991,0,2,BankScope 법인 단기 예금
41,0,49323257,0,40,Scope 재테크 챌린지 적금
24,0,70843278,1,0,BankScope 직장인 신용 대출
78,0,81748464,0,43,Scope 재테크 챌린지 적금
21,0,69707094,0,11,Scope 긴급 생활안정 대출
49,0,90274218,0,37,Scope 긴급 생활안정 대출
66,0,69363515,0,39,BankScope 시니어 플러스 예금
58,1,65591535,0,30,BankScope 법인 단기 예금
23,0,85044282,0,28,Scope 청년 드림 적금
52,0,43367950,0,34,BankScope 복리 자산 예금
32,1,89598748,1,27,BankScope 법인 단기 예금
39,0,17496266,0,20,Scope 재테크 챌린지 적금
73,1,35927788,0,10,BankScope 법인 시설자금 대출
26,0,62309841,0,25,Scope 청년 드림 적금
34,1,78787879,0,10,BankScope 법인 단기 예금
42,0,74418462,0,4,BankScope 복리 자산 예금
33,0,36239432,0,6,BankScope 복리 자산 예금
42,1,76741333,0,30,BankScope 법인 시설자금 대출
38,0,6905354,1,38,Scope 청년 전세 대출
73,0,96661840,0,41,Scope 재테크 챌린지 적금
48,0,5422816,1,7,BankScope 프리미엄 정기예금
75,0,98074826,1,26,Scope 재테크 챌린지 적금
39,0,89620710,0,20,BankScope 복리 자산 예금
48,0,19913607,0,29,Scope 재테크 챌린지 적금
43,0,12217906,0,13,Scope 비상금 소액 대출
37,0,92727939,1,0,BankScope 직장인 신용 대출
29,0,37760419,1,44,BankScope 직장인 신용 대출
60,0,36572050,0,23,Scope 긴급 생활안정 대출
76,0,59607319,0,5,BankScope 직장인 우대 적금
27,0,26932008,0,5,Scope 청년 전세 대출
45,1,52655408,1,4,BankScope 법인 시설자금 대출
48,0,46625233,1,34,BankScope 복리 자산 예금
29,0,75139808,0,43,Scope 청년 드림 적금
36,1,79541421,0,14,BankScope 법인 단기 예금
21,0,47940387,0,34,Scope 청년 드림 적금
25,0,49723638,0,47,Scope 청년 드림 적금
77,0,75823181,1,49,Scope 재테크 챌린지 적금
24,1,46782086,0,40,BankScope 법인 시설자금 대출
47,0,80727691,0,7,BankScope 직장인 우대 적금
60,0,44739413,0,42,Scope 긴급 생활안정 대출
24,0,93824420,0,34,BankScope 복리 자산 예금
37,0,95534026,0,4,BankScope 직장인 우대 적금
45,0,4894627,0,30,Scope 비상금 소액 대출
39,0,94836283,0,41,BankScope 복리 자산 예금
60,0,30412236,0,30,Scope 긴급 생활안정 대출
68,0,98980093,0,36,Scope 재테크 챌린지 적금
46,0,51725831,0,7,BankScope 복리 자산 예금
68,0,70690922,0,5,BankScope 시니어 플러스 예금
31,0,86455466,0,22,Scope 긴급 생활안정 대출
26,1,93546553,0,15,BankScope 법인 단기 예금
78,0,41162064,0,43,BankScope 시니어 플러스 예금
22,0,62935123,1,48,Scope 청년 드림 적금
29,1,56042612,0,7,BankScope 법인 단기 예금
53,0,12882631,0,3,Scope 비상금 소액 대출
44,0,68164826,0,31,Scope 재테크 챌린지 적금
54,0,85034900,1,48,Scope 재테크 챌린지 적금
35,0,48293646,0,2,BankScope 직장인 우대 적금
21,0,11398245,0,49,BankScope 프리미엄 정기예금
79,0,56066704,0,15,Scope 긴급 생활안정 대출
43,0,89295303,0,33,BankScope 복리 자산 예금
29,0,71447378,1,12,BankScope 복리 자산 예금
57,0,55704077,1,32,Scope 재테크 챌린지 적금
41,0,43170057,0,21,BankScope 복리 자산 예금
45,0,80887070,0,30,BankScope 복리 자산 예금
62,0,91779212,0,23,BankScope 시니어 플러스 예금
74,0,91315070,0,2,BankScope 시니어 플러스 예금
58,1,6043940,0,32,BankScope 법인 시설자금 대출
46,0,45637542,0,29,BankScope 복리 자산 예금
48,0,90039326,0,25,Scope 재테크 챌린지 적금
66,0,55311530,1,33,BankScope 직장인 신용 대출
57,0,57973090,0,21,Scope 재테크 챌린지 적금
39,0,90527948,0,29,Scope 재테크 챌린지 적금
46,0,45659613,0,34,Scope 재테크 챌린지 적금
60,0,59977635,1,24,BankScope 시니어 플러스 예금
73,0,15943970,1,27,BankScope 시니어 플러스 예금
39,1,95436910,0,32,BankScope 법인 단기 예금
63,0,4609091,1,22,Scope 재테크 챌린지 적금
38,0,25385332,0,25,Scope 재테크 챌린지 적금
39,0,92860611,0,8,BankScope 복리 자산 예금
54,0,48365693,0,7,BankScope 직장인 우대 적금
66,0,52477614,0,36,Scope 재테크 챌린지 적금
21,1,67756293,0,32,BankScope 법인 단기 예금
49,0,97405814,0,14,BankScope 복리 자산 예금
72,0,52401949,0,48,Scope 긴급 생활안정 대출
53,0,94415002,0,46,BankScope 복리 자산 예금
41,1,67356228,0,7,BankScope 법인 시설자금 대출
22,0,71835046,0,20,BankScope 복리 자산 예금
25,0,98863138,0,2,BankScope 복리 자산 예금
34,0,67514214,0,8,Scope 긴급 생활안정 대출
46,0,84278315,0,13,BankScope 복리 자산 예금
29,0,55337614,1,37,BankScope 직장인 신용 대출
28,0,17905629,1,26,BankScope 프리미엄 정기예금
52,0,31710183,0,19,Scope 긴급 생활안정 대출
51,0,76218652,0,3,BankScope 직장인 우대 적금
67,1,51680702,0,23,BankScope 법인 단기 예금
25,0,31432730,0,26,BankScope 복리 자산 예금
60,0,10045666,0,11,Scope 비상금 소액 대출
78,0,19558171,0,27,BankScope 시니어 플러스 예금
55,0,83715639,1,34,BankScope 시니어 플러스 예금
78,0,60765551,0,23,Scope 긴급 생활안정 대출
79,0,96578869,0,30,BankScope 시니어 플러스 예금
21,0,4485967,1,2,Scope 청년 전세 대출
48,0,66020456,0,29,BankScope 복리 자산 예금
23,0,10850321,1,26,Scope 청년 드림 적금
20,0,80164906,0,16,BankScope 복리 자산 예금
38,0,37038168,0,5,BankScope 직장인 우대 적금
45,0,99670601,0,46,Scope 긴급 생활안정 대출
44,0,88367260,0,42,Scope 재테크 챌린지 적금
29,0,13255945,0,17,Scope 청년 드림 적금
72,0,25241733,0,34,Scope 재테크 챌린지 적금
34,0,47191640,0,26,Scope 청년 드림 적금
78,1,62711531,1,16,BankScope 법인 시설자금 대출
41,0,9290883,1,10,Scope 비상금 소액 대출
70,0,35703524,0,37,Scope 재테크 챌린지 적금
67,0,29234209,0,36,Scope 재테크 챌린지 적금
40,0,13178962,0,41,Scope 재테크 챌린지 적금
78,0,38996896,0,33,Scope 긴급 생활안정 대출
75,0,71798187,0,46,Scope 재테크 챌린지 적금
41,0,80300897,1,31,BankScope 직장인 신용 대출
55,0,18759883,1,42,BankScope 직장인 신용 대출
53,0,62146334,0,45,Scope 재테크 챌린지 적금
49,0,18703695,0,45,BankScope 프리미엄 정기예금
44,0,77427649,0,34,BankScope 복리 자산 예금
64,0,83680513,0,27,BankScope 시니어 플러스 예금
47,0,50799907,0,21,BankScope 복리 자산 예금
20,0,4976581,0,15,Scope 청년 전세 대출
68,0,5137532,0,45,Scope 재테크 챌린지 적금
64,0,33161147,0,41,BankScope 시니어 플러스 예금
23,0,28137110,0,39,Scope 청년 드림 적금
26,0,56439654,0,11,BankScope 복리 자산 예금
68,0,34133875,0,4,Scope 긴급 생활안정 대출
28,0,59897323,0,25,Scope 긴급 생활안정 대출
55,0,36253485,1,25,Scope 재테크 챌린지 적금
38,0,76484687,1,12,BankScope 직장인 우대 적금
20,1,96525930,0,23,BankScope 법인 단기 예금
29,0,50957099,0,43,Scope 긴급 생활안정 대출
55,1,8336688,0,2,BankScope 법인 단기 예금
28,0,75726333,0,31,Scope 청년 드림 적금
64,0,25014841,0,22,BankScope 시니어 플러스 예금
65,0,18120326,1,48,BankScope 시니어 플러스 예금
61,0,19237725,1,36,BankScope 직장인 신용 대출
51,0,58166605,0,37,BankScope 복리 자산 예금
51,0,25226227,0,44,Scope 재테크 챌린지 적금
25,0,59533547,0,37,Scope 청년 드림 적금
67,0,54415758,0,12,BankScope 시니어 플러스 예금
57,0,5716555,0,14,BankScope 시니어 플러스 예금
36,0,29983540,0,1,Scope 청년 전세 대출
29,0,67759092,1,10,BankScope 직장인 신용 대출
69,0,59533788,0,15,Scope 재테크 챌린지 적금
46,0,81223190,0,17,Scope 긴급 생활안정 대출
73,0,5960524,0,33,Scope 비상금 소액 대출
69,1,84339272,1,9,BankScope 법인 시설자금 대출
54,0,957527,1,12,BankScope 프리미엄 정기예금
71,0,4049510,0,31,Scope 재테크 챌린지 적금
78,0,75938397,1,7,BankScope 시니어 플러스 예금
40,0,30792640,0,6,BankScope 복리 자산 예금
44,0,64716603,0,47,Scope 재테크 챌린지 적금
47,0,93950309,0,16,BankScope 복리 자산 예금
66,0,57192366,0,40,Scope 재테크 챌린지 적금
34,0,60994958,0,26,Scope 긴급 생활안정 대출
23,0,59560456,1,7,BankScope 직장인 신용 대출
48,0,28778390,0,28,BankScope 복리 자산 예금
78,0,48020896,0,36,BankScope 시니어 플러스 예금
28,0,498909,0,26,Scope 청년 드림 적금
46,0,95956478,0,36,BankScope 복리 자산 예금
45,0,73477998,0,23,Scope 재테크 챌린지 적금
38,0,87972319,0,44,Scope 재테크 챌린지 적금
75,1,22045254,0,15,BankScope 법인 시설자금 대출
47,0,37820323,0,25,Scope 재테크 챌린지 적금
36,1,54491992,0,30,BankScope 법인 단기 예금
62,0,30281747,0,26,BankScope 시니어 플러스 예금
76,0,4253621,0,25,BankScope 시니어 플러스 예금
60,1,7327065,0,42,BankScope 법인 단기 예금
61,0,23949330,0,14,Scope 긴급 생활안정 대출
69,0,65896100,0,48,Scope 재테크 챌린지 적금
39,0,76196207,0,14,BankScope 복리 자산 예금
64,1,16366466,0,22,BankScope 법인 단기 예금
59,0,18817912,1,24,BankScope 시니어 플러스 예금
58,0,97191771,0,43,BankScope 시니어 플러스 예금
68,0,22745813,0,3,Scope 긴급 생활안정 대출
72,1,54103790,0,35,BankScope 법인 단기 예금
42,0,52437138,1,15,BankScope 직장인 신용 대출
66,0,67094196,0,46,Scope 재테크 챌린지 적금
51,0,96097783,0,39,BankScope 복리 자산 예금
71,0,92539309,0,20,BankScope 시니어 플러스 예금
66,0,55259983,0,39,Scope 재테크 챌린지 적금
52,0,52733367,0,42,Scope 재테크 챌린지 적금
